0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-4.577654861781501,-2.752373322718396,0.09904901522783985,0.6777436520315723,5.934551246825787,-0.6797501670961923,-2.9542085331849575,0.8529056694308801,5.8629797130428445,0.6079329573314497,1.8012406120928335,4.791736692207214,5.06705803674663,-6.023129436955576,2.9580571815105934,1.0548616567824975,3.9362347247770315,5.122713691506857,-1.0551999110475938,3.4735196919512625,5.920655863357538,4.0524113219315865,-0.856770805834777,-3.4765885746493486,2.130859072344018,3.08923475120003,3.0216538862029223,7.583043318813089,-2.380975794505802,1.6888037465846397,-0.30108661422088906,5.3048411866965965,7.724035856816336,0.47848339016333213,5.4388012252194,0.7402528611156338,-1.6600756899905882,0.8329495701799614,9.088629263499515,0.09643258205205829
-3.492237519891097,-2.382872235532973,-0.13246044964399248,1.0211155237066898,5.995053308559908,-1.2534934902991792,-2.160477523270373,0.33357205064391676,6.06640668373667,1.3654586237463078,2.060017998388144,5.24815783196635,3.2950201116397495,-5.658116538477007,3.8164791622314356,3.0882037713583883,4.268351440926112,4.670607713851789,-0.744389012904066,3.6328283224776587,6.766350844093765,2.671860796228599,-2.0021243320517215,-2.8115565237765905,1.6524917880525507,3.9514232431770737,4.160803560123018,6.56699514843398,-2.3329402637002956,2.7802493548228364,0.96066107560191,5.5132654185484755,7.834761317741869,0.8489654838194439,5.326253790444348,0.5221549682316777,-1.3331998629086437,0.5653846543102674,9.059875513365672,-1.6411680534325712
-1.737512233107689,-2.129496874687222,-0.1559346296112181,1.2961830519185793,6.018507846473499,-1.6430001567103156,-1.247248747613217,0.07649732367201446,6.191327517745099,2.2868081076637297,2.282125777197085,5.441588777630603,1.5352708849879546,-5.176034588082007,3.5672901771051553,5.137077529530825,4.546235033582403,3.8090987585245495,-0.4662353070231519,3.7657772977361152,7.257168969188295,0.88634930588256,-2.3490855099901475,-2.2427561872507265,1.1606290061056084,4.642013354741985,5.285714409272249,5.105389955810839,-2.2733241186018573,3.498981863710568,2.5517923182093996,6.017514732187825,7.618079276777317,1.0008198673144786,5.117346618587811,0.35053936027280497,-0.9769689013458519,0.44371703335113305,8.984509859690094,-2.5491315592926407
0.13268803274380675,-1.7312833691706775,0.028431388737607664,1.592421364033635,5.997326549967945,-1.819358913708167,-0.29125731882274664,0.16591245514021416,6.295335541527774,3.2598495906311893,2.4471008066969615,5.325169658402408,-0.06792424849036738,-4.607575465754834,2.529281309872535,6.718596815087023,4.749273509321936,2.5802737102581497,-0.18122186281884323,3.9086034661950158,7.346256444461186,-0.909235568723882,-1.830270173530549,-1.8450431429576764,0.7936920959104216,5.171203191260477,6.18945492904483,3.230733417943215,-2.193217430153568,3.8001344017959084,4.364010477596867,6.71316353851752,6.8564284391090995,0.8674863515472406,4.932270558389494,0.29606747604954564,-0.6084903714337574,0.47932846087692094,8.89634823384786,-2.572201547031384
1.6605381935244747,-1.1452990268093513,0.3559620725178383,1.9712864201162765,5.920251871227167,-1.8069884645166219,0.6118921257959128,0.6171942393999176,6.441547179708068,4.148440104357548,2.493782193991549,4.913279535964297,-1.3636604931605096,-3.866716954899273,1.1487845098348373,7.600342934065428,4.914770785152857,1.1357801987882774,0.1418331449238472,4.103861279352228,7.055483467148051,-2.333163478359593,-0.6294287602904173,-1.5043824639760648,0.5999868558829519,5.579411276104126,6.665153709392183,1.10010261929254,-1.9762832217020632,3.6865491256280847,6.22847257226616,7.3814069566444385,5.32473233527335,0.5671437125945111,4.875675204594346,0.3976172471717364,-0.2591546254965097,0.6675327247407647,8.802338219731364,-1.8924483213392018
2.6131840970251736,-0.49719080594796333,0.7271509370502367,2.4407362619033126,5.775701459322355,-1.6674872963534373,1.387096064380434,1.3884913282489515,6.684185016479249,4.7993580213473495,2.335042742892677,4.312168335887217,-2.2243126604018766,-2.9158288296855748,-0.10546842648147375,7.823973278155509,5.0270442159868605,-0.3347442264181075,0.5100139377417127,4.396153628463455,6.451106748689091,-3.190912520381876,0.8924844438616255,-1.014401679179541,0.6081483746984906,5.92459777219015,6.569013482703615,-1.0063273266023578,-1.490811698228053,3.297938585481086,7.907552748896039,7.643006494424241,3.000320926024336,0.3846137338815424,4.944829670445879,0.6357504023721807,0.04239389831790515,0.9835664863248041,8.713577219292539,-0.8240160212918982
2.9852879225610973,0.07629094404381141,1.0835507721556155,2.9708872138062308,5.556828115529696,-1.471156818004302,2.0004611948393856,2.4142225505838253,7.046049352814655,5.039789604761995,1.9194757753045575,3.7164255549316025,-2.6119305795222845,-1.8377335260891414,-0.8926830281095041,7.6378587767898845,4.994562399102175,-1.655963537807985,0.8943054789013603,4.815491015668518,5.606688092467793,-3.5186934625802206,2.344892597293315,-0.24328792487136194,0.8241486389025282,6.260480167068296,5.852672547780692,-2.7715805018448685,-0.7329332661458127,2.9584021855380693,9.208983062272887,7.032022000469383,0.292898031274089,0.5548276799819003,5.077877963747879,0.9286880697203969,0.284622992881548,1.3905793866679361,8.65625645419286,0.3096883264983581
2.9021799055037407,0.5276111388180765,1.4262299040824586,3.527652934786769,5.259191768895217,-1.2754290599198177,2.4546203542092098,3.631224772084815,7.481913702060662,4.687770538551526,1.3135727716890118,3.3269250869230484,-2.5945302904658996,-0.7749625478166476,-1.0995380390859408,7.342335802161601,4.714999853933952,-2.7131893180316133,1.2157818126932811,5.351375648133608,4.585460474749869,-3.4917563350834873,3.4528315071379745,0.8104192308774809,1.2164028141720151,6.586497972340568,4.564081636718584,-3.9741518874476127,0.07198879507814428,3.0085677221266707,10.088223714105084,5.2326834930961965,-2.0403794637751083,0.9481971429960662,5.298239877936836,1.1804079462176778,0.4769672166401847,1.8552446602415695,8.659222041123963,1.2555658859656316
2.5337189985609236,0.8944428690847965,1.78587138047472,4.085551006322282,4.872934413754455,-1.1159091025442471,2.7708805045913976,4.979512888110461,7.831576175140538,3.6128172133485186,0.734029271220086,3.224393057984242,-2.2842019210216984,0.16127780225219532,-0.7944538619883077,7.145631756090619,4.121772404579159,-3.4749414868171664,1.3600484134029405,5.936110981046533,3.4559187490057934,-3.2896810824668514,4.105749930039166,2.069803307854461,1.7473611045771598,6.813462934866141,2.8351668469915086,-4.54591891549292,0.5568279927807857,3.508803496742834,10.528944467044957,2.328542328723961,-3.288966198876582,1.0573079335607702,5.638598521753896,1.3829386239742358,0.6339136235018984,2.3567213631919244,8.733675600977904,1.8499059094330532
2.0590848478003476,1.242738921643405,2.1979400449972606,4.620592077062038,4.3778009498480355,-1.0044641129417653,2.972568945846395,6.37984584935288,7.7996010656824355,1.862745235645191,0.46467125194943415,3.322992158165814,-1.783043098453619,0.9176042554692933,-0.1177717272542109,7.109931094920947,3.1789821197603247,-3.954593858729046,1.2188045401031582,6.462057340028842,2.32413393385094,-3.0135738971631385,4.3175474201194675,3.4405050296100756,2.3972637664442167,6.771996092679471,0.8777998647362268,-4.500320365832365,0.4787735893892072,4.143704647126238,10.408529770233885,-1.0500445319117455,-3.02659774914216,0.5689820350702693,5.953376114222547,1.6637289203522492,0.7584429762447262,2.880396771928334,8.859949638287093,2.010383138241485
